0,-1
1,-2
2,-3
3,-4
4,-5
5,-6
6,-7
7,-8
8,-9
9,-10
10,-11
11,-12
12,-11
13,-12
14,-13
15,-14
16,-15
17,-16
18,-17
19,-18
20,-17
21,-16
22,-17
23,-18
24,-19
25,-20
26,-21
27,-22
28,-23
29,-24
30,-25
31,-26
32,-27
33,-28
34,-29
35,-30
36,-31
37,-32
38,-33
39,-34
40,-35
41,-36
42,-37
43,-38
44,-39
45,-40
46,-41
47,-42
48,-43
49,-44
50,-45
51,-46
52,-47
53,-48
54,-49
55,-50
56,-51
57,-52
58,-53
59,-54
60,-55
61,-56
62,-57
63,-58
64,-59
65,-60
66,-59
67,-60
68,-61
69,-62
70,-61
71,-62
72,-61
73,-60
74,-61
75,-62
76,-63
77,-64
78,-65
79,-66
80,-67
81,-68
82,-69
83,-70
84,-71
85,-72
86,-73
87,-74
88,-75
89,-76
90,-77
91,-78
92,-79
93,-80
94,-79
95,-80
96,-81
97,-82
98,-83
99,-84
100,-85
101,-86
102,-87
103,-88
104,-89
105,-88
106,-89
107,-90
108,-91
109,-92
110,-91
111,-92
112,-93
113,-94
114,-95
115,-96
116,-97
117,-98
118,-99
119,-100
120,-101
121,-102
122,-103
123,-102
124,-103
125,-102
126,-103
127,-104
128,-105
129,-106
130,-107
131,-108
132,-109
133,-110
134,-111
135,-112
136,-113
137,-114
138,-115
139,-116
140,-115
141,-116
142,-117
143,-118
144,-119
145,-120
146,-119
147,-120
148,-121
149,-122
150,-123
151,-124
152,-125
153,-126
154,-127
155,-128
156,-129
157,-128
158,-129
159,-130
160,-131
161,-132
162,-133
163,-134
164,-135
165,-136
166,-137
167,-138
168,-139
169,-140
170,-139
171,-140
172,-141
173,-142
174,-143
175,-142
176,-143
177,-144
178,-145
179,-146
180,-147
181,-146
182,-147
183,-148
184,-149
185,-150
186,-149
187,-150
188,-149
189,-150
190,-149
191,-148
192,-149
193,-150
194,-151
195,-152
196,-153
197,-154
198,-155
199,-156
200,-157
201,-158
202,-159
203,-160
204,-161
205,-162
206,-163
207,-164
208,-165
209,-166
210,-167
211,-168
212,-167
213,-168
214,-169
215,-170
216,-171
217,-172
218,-173
219,-172
220,-173
221,-174
222,-175
223,-176
224,-177
225,-178
226,-179
227,-180
228,-181
229,-182
230,-183
231,-184
232,-185
233,-186
234,-187
235,-188
236,-189
237,-190
238,-191
239,-192
240,-193
241,-194
242,-195
243,-194
244,-195
245,-196
246,-197
247,-198
248,-199
249,-200
250,-201
251,-202
252,-203
253,-204
254,-203
255,-204
256,-203
257,-204
258,-205
259,-206
260,-207
261,-208
262,-207
263,-208
264,-209
265,-210
266,-211
267,-212
268,-213
269,-212
270,-213
271,-214
272,-215
273,-216
274,-217
275,-218
276,-219
277,-220
278,-221
279,-222
280,-221
281,-222
282,-223
283,-224
284,-223
285,-224
286,-225
287,-226
288,-227
289,-226
290,-227
291,-228
292,-229
293,-230
294,-231
295,-232
296,-233
297,-234
298,-235
299,-236
300,-237
301,-238
302,-237
303,-238
304,-239
305,-240
306,-241
307,-242
308,-243
309,-244
310,-243
311,-244
312,-245
313,-246
314,-247
315,-248
316,-249
317,-250
318,-251
319,-252
320,-253
321,-254
322,-255
323,-256
324,-257
325,-258
326,-259
327,-260
328,-261
329,-262
330,-263
331,-264
332,-265
333,-266
334,-267
335,-268
336,-269
337,-270
338,-269
339,-270
340,-271
341,-272
342,-271
343,-272
344,-273
345,-274
346,-275
347,-274
348,-275
349,-276
350,-277
351,-278
352,-279
353,-280
354,-279
355,-278
356,-279
357,-278
358,-279
359,-280
360,-281
361,-282
362,-283
363,-284
364,-285
365,-286
366,-287
367,-286
368,-285
369,-286
370,-287
371,-288
372,-287
373,-288
374,-289
375,-290
376,-291
377,-292
378,-293
379,-294
380,-293
381,-294
382,-295
383,-294
384,-295
385,-296
386,-297
387,-298
388,-299
389,-300
390,-301
391,-302
392,-301
393,-302
394,-303
395,-304
396,-305
397,-306
398,-307
399,-308
400,-309
401,-310
402,-311
403,-312
404,-313
405,-314
406,-315
407,-316
408,-317
409,-316
410,-317
411,-318
412,-319
413,-320
414,-321
415,-322
416,-323
417,-322
418,-323
419,-324
420,-325
421,-326
422,-327
423,-326
424,-325
425,-326
426,-325
427,-326
428,-327
429,-328
430,-327
431,-328
432,-329
433,-330
434,-331
435,-332
436,-333
437,-332
438,-333
439,-332
440,-333
441,-334
442,-335
443,-336
444,-337
445,-338
446,-339
447,-340
448,-341
449,-342
450,-343
451,-344
452,-343
453,-344
454,-345
455,-344
456,-345
457,-346
458,-347
459,-348
460,-347
461,-348
462,-349
463,-350
464,-351
465,-352
466,-351
467,-352
468,-353
469,-354
470,-355
471,-356
472,-357
473,-358
474,-359
475,-360
476,-361
477,-362
478,-363
479,-364
480,-365
481,-366
482,-367
483,-368
484,-369
485,-370
486,-371
487,-372
488,-373
489,-372
490,-373
491,-374
492,-375
493,-376
494,-377
495,-378
496,-379
497,-380
498,-381
499,-382
500,-383
501,-384
502,-385
503,-386
504,-387
505,-388
506,-389
507,-390
508,-391
509,-392
510,-393
511,-392
512,-393
513,-394
514,-395
515,-396
516,-395
517,-396
518,-395
519,-394
520,-393
521,-394
522,-393
523,-392
524,-393
525,-394
526,-393
527,-394
528,-395
529,-396
530,-397
531,-398
532,-399
533,-400
534,-401
535,-402
536,-403
537,-404
538,-403
539,-404
540,-405
541,-406
542,-407
543,-408
544,-409
545,-410
546,-411
547,-412
548,-413
549,-414
550,-415
551,-416
552,-417
553,-418
554,-419
555,-420
556,-421
557,-422
558,-423
559,-424
560,-425
561,-426
562,-427
563,-426
564,-425
565,-426
566,-427
567,-428
568,-429
569,-430
570,-431
571,-432
572,-433
573,-434
574,-435
575,-436
576,-437
577,-438
578,-439
579,-440
580,-439
581,-440
582,-441
583,-441
584,-442
585,-443
586,-442
587,-443
588,-444
589,-443
590,-444
591,-445
592,-446
593,-447
594,-448
595,-449
596,-450
597,-451
598,-452
599,-453
600,-454
601,-455
602,-454
603,-455
604,-456
605,-457
606,-458
607,-459
608,-460
609,-461
610,-462
611,-463
612,-464
613,-465
614,-466
615,-467
616,-468
617,-467
618,-468
619,-467
620,-468
621,-469
622,-470
623,-469
624,-470
625,-471
626,-472
627,-471
628,-472
629,-473
630,-472
631,-473
632,-474
633,-475
634,-476
635,-477
636,-478
637,-479
638,-480
639,-481
640,-482
641,-481
642,-480
643,-481
644,-480
645,-481
646,-480
647,-479
648,-480
649,-481
650,-480
651,-481
652,-480
653,-481
654,-482
655,-483
656,-482
657,-483
658,-484
659,-485
660,-486
661,-487
662,-488
663,-489
664,-488
665,-489
666,-490
667,-491
668,-492
669,-493
670,-494
671,-495
672,-496
673,-495
674,-496
675,-497
676,-496
677,-497
678,-498
679,-497
680,-498
681,-499
682,-500
683,-501
684,-502
685,-501
686,-502
687,-503
688,-504
689,-505
690,-506
691,-507
692,-508
693,-509
694,-510
695,-511
696,-510
697,-511
698,-512
699,-513
700,-514
701,-515
702,-516
703,-517
704,-518
705,-519
706,-520
707,-521
708,-522
709,-523
710,-522
711,-523
712,-524
713,-523
714,-524
715,-525
716,-526
717,-527
718,-528
719,-529
720,-530
721,-531
722,-530
723,-531
724,-532
725,-531
726,-532
727,-533
728,-534
729,-534
730,-535
731,-536
732,-537
733,-538
734,-539
735,-540
736,-541
737,-542
738,-543
739,-544
740,-545
741,-546
742,-547
743,-548
744,-549
745,-550
746,-551
747,-552
748,-553
749,-554
750,-555
751,-556
752,-557
753,-558
754,-559
755,-560
756,-559
757,-560
758,-561
759,-562
760,-563
761,-564
762,-565
763,-566
764,-567
765,-568
766,-569
767,-570
768,-571
769,-572
770,-573
771,-574
