0,-1
1,-2
2,-3
3,-4
4,-5
5,-6
6,-7
7,-8
8,-9
9,-10
10,-11
11,-12
12,-13
13,-14
14,-15
15,-16
16,-17
17,-18
18,-19
19,-20
20,-21
21,-22
22,-23
23,-24
24,-23
25,-24
26,-25
27,-26
28,-27
29,-28
30,-29
31,-30
32,-31
33,-32
34,-33
35,-34
36,-35
37,-36
38,-37
39,-38
40,-39
41,-40
42,-41
43,-40
44,-41
45,-42
46,-43
47,-44
48,-45
49,-46
50,-47
51,-48
52,-48
53,-49
54,-50
55,-51
56,-52
57,-53
58,-54
59,-55
60,-56
61,-57
62,-58
63,-59
64,-60
65,-61
66,-62
67,-63
68,-64
69,-65
70,-66
71,-67
72,-68
73,-69
74,-70
75,-71
76,-72
77,-73
78,-74
79,-75
80,-76
81,-77
82,-78
83,-79
84,-80
85,-81
86,-82
87,-83
88,-84
89,-85
90,-86
91,-87
92,-88
93,-89
94,-90
95,-91
96,-92
97,-93
98,-94
99,-95
100,-96
101,-97
102,-98
103,-99
104,-100
105,-101
106,-100
107,-101
108,-102
109,-103
110,-104
111,-105
112,-106
113,-107
114,-108
115,-109
116,-110
117,-111
118,-112
119,-113
120,-114
121,-115
122,-116
123,-117
124,-118
125,-118
126,-119
127,-119
128,-120
129,-121
130,-122
131,-121
132,-122
133,-123
134,-124
135,-125
136,-126
137,-127
138,-128
139,-129
140,-130
141,-131
142,-132
143,-133
144,-134
145,-135
146,-136
147,-137
148,-138
149,-139
150,-140
151,-139
152,-140
153,-141
154,-142
155,-143
156,-144
157,-145
158,-146
159,-147
160,-148
161,-149
162,-148
163,-149
164,-150
165,-151
166,-151
167,-152
168,-151
169,-152
170,-153
171,-154
172,-155
173,-156
174,-157
175,-158
176,-158
177,-159
178,-159
179,-160
180,-159
181,-160
182,-161
183,-162
184,-162
185,-163
186,-164
187,-165
188,-166
189,-167
190,-168
191,-169
192,-170
193,-171
194,-172
195,-173
196,-174
197,-175
198,-176
199,-176
200,-176
201,-177
202,-178
203,-179
204,-180
205,-181
206,-182
207,-183
208,-182
209,-183
210,-184
211,-185
212,-186
213,-185
214,-186
215,-185
216,-186
217,-187
218,-188
219,-189
220,-190
221,-191
222,-192
223,-193
224,-194
225,-195
226,-196
227,-195
228,-196
229,-197
230,-198
231,-199
232,-200
233,-199
234,-200
235,-201
236,-201
237,-201
238,-201
239,-201
240,-202
241,-203
242,-204
243,-205
244,-206
245,-207
246,-206
247,-207
248,-206
249,-207
250,-208
251,-209
252,-210
253,-211
254,-212
255,-213
256,-214
257,-215
258,-216
259,-217
260,-217
261,-217
262,-217
263,-217
264,-217
265,-217
266,-217
267,-218
268,-219
269,-219
270,-219
271,-219
272,-220
273,-221
274,-221
275,-222
276,-223
277,-224
278,-225
279,-226
280,-227
281,-226
282,-227
283,-228
284,-229
285,-230
286,-231
287,-232
288,-233
289,-234
290,-235
291,-236
292,-236
293,-237
294,-238
295,-238
296,-239
297,-240
298,-239
299,-240
300,-241
301,-241
302,-242
303,-243
304,-244
305,-243
306,-242
307,-243
308,-244
309,-245
310,-246
311,-246
312,-246
313,-246
314,-247
315,-248
316,-249
317,-250
318,-251
319,-251
320,-252
321,-253
322,-254
323,-253
324,-254
325,-255
326,-256
327,-257
328,-258
329,-258
330,-258
331,-259
332,-260
333,-261
334,-261
335,-262
336,-263
337,-263
338,-264
339,-265
340,-266
341,-267
342,-268
343,-269
344,-270
345,-271
346,-272
347,-273
348,-274
349,-275
350,-276
351,-277
352,-278
353,-279
354,-280
355,-281
356,-280
357,-281
358,-282
359,-283
360,-283
361,-283
362,-283
363,-283
364,-284
365,-285
366,-286
367,-287
368,-288
369,-287
370,-288
371,-289
372,-290
373,-289
374,-290
375,-291
376,-292
377,-293
378,-294
379,-294
380,-294
381,-294
382,-294
383,-295
384,-296
385,-296
386,-297
387,-298
388,-299
389,-298
390,-299
391,-300
392,-301
393,-301
394,-301
395,-301
396,-301
397,-301
398,-301
399,-301
400,-302
401,-303
402,-302
403,-303
404,-304
405,-305
406,-304
407,-305
408,-306
409,-307
410,-306
411,-307
412,-308
413,-309
414,-308
415,-309
416,-310
417,-311
418,-312
419,-313
420,-314
421,-315
422,-316
423,-315
424,-316
425,-315
426,-316
427,-317
428,-318
429,-319
430,-320
431,-319
432,-320
433,-321
434,-322
435,-323
436,-324
437,-325
438,-325
439,-326
440,-327
441,-327
442,-328
443,-329
444,-330
445,-331
446,-331
447,-332
448,-333
449,-334
450,-335
451,-336
452,-337
453,-338
454,-339
455,-340
456,-340
457,-340
458,-340
459,-340
460,-340
461,-340
462,-340
463,-340
464,-341
465,-342
466,-343
467,-344
468,-345
469,-346
470,-347
471,-346
472,-347
473,-348
474,-349
475,-350
476,-351
477,-352
478,-353
479,-353
480,-353
481,-353
482,-354
483,-355
484,-356
485,-357
486,-358
487,-359
488,-359
489,-358
490,-359
491,-360
492,-360
493,-361
494,-361
495,-362
496,-363
497,-364
498,-365
499,-366
500,-366
501,-367
502,-368
503,-369
504,-370
505,-371
506,-370
507,-371
508,-370
509,-371
510,-372
511,-373
512,-374
513,-375
514,-376
515,-377
516,-377
517,-377
518,-378
519,-379
520,-379
521,-379
522,-380
523,-381
524,-382
525,-383
526,-382
527,-383
528,-384
529,-385
530,-386
531,-387
532,-386
533,-387
534,-387
535,-387
536,-388
537,-389
538,-390
539,-391
540,-392
541,-393
542,-394
543,-395
544,-396
545,-396
546,-397
547,-397
548,-398
549,-399
550,-400
551,-401
552,-402
553,-403
554,-404
555,-403
556,-404
557,-405
558,-406
559,-407
560,-408
561,-409
562,-410
563,-411
564,-412
565,-412
566,-413
567,-412
568,-413
569,-414
570,-415
571,-416
572,-417
573,-418
574,-418
575,-418
576,-419
577,-420
578,-421
579,-422
580,-423
581,-424
582,-425
583,-425
584,-426
585,-427
586,-428
587,-429
588,-430
589,-431
590,-432
591,-433
592,-434
593,-435
594,-436
595,-437
596,-438
597,-439
598,-440
599,-441
600,-442
601,-442
602,-443
603,-444
604,-445
605,-446
606,-447
607,-448
608,-448
609,-448
610,-448
611,-449
612,-448
613,-447
614,-448
615,-447
616,-448
617,-449
618,-450
619,-451
620,-452
621,-453
622,-452
623,-453
624,-454
625,-455
626,-456
627,-457
628,-458
629,-459
630,-460
631,-461
632,-462
633,-463
634,-464
635,-465
636,-466
637,-467
638,-468
639,-469
640,-470
641,-471
642,-471
643,-471
644,-471
645,-472
646,-473
647,-474
648,-475
649,-476
650,-476
651,-476
652,-477
653,-478
654,-479
655,-480
656,-481
657,-480
658,-481
659,-482
660,-482
661,-483
662,-484
663,-485
664,-486
665,-487
666,-488
667,-489
668,-488
669,-489
670,-490
671,-491
672,-492
673,-491
674,-492
675,-493
676,-493
677,-493
678,-494
679,-494
680,-495
681,-496
682,-497
683,-498
684,-497
685,-498
686,-497
687,-496
688,-497
689,-496
690,-497
691,-498
692,-498
693,-498
694,-499
695,-500
696,-501
697,-502
698,-503
699,-504
700,-505
701,-506
702,-507
703,-506
704,-507
705,-508
706,-509
707,-510
708,-511
709,-512
710,-513
711,-514
712,-514
713,-514
714,-514
715,-515
716,-514
717,-515
718,-516
719,-517
720,-517
721,-518
722,-519
723,-520
724,-521
725,-522
726,-523
727,-524
728,-524
729,-525
730,-525
731,-525
732,-525
733,-526
734,-527
735,-527
736,-527
737,-527
738,-527
739,-528
740,-529
741,-530
742,-529
743,-530
744,-531
745,-530
746,-531
747,-532
748,-533
749,-534
750,-535
751,-536
752,-537
753,-538
754,-538
755,-539
756,-539
757,-540
758,-541
759,-542
760,-543
761,-544
762,-545
763,-546
764,-547
765,-547
766,-548
767,-549
768,-549
769,-549
770,-549
771,-549
